data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8794540,170,COL9689,9689,"17 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Health Workers (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Cucuta,,Cucuta,7.8939,-72.5078,1,"La Opinion (Colombia)",Subnational,"On 17 January 2022, in Cucuta (Norte de Santander), health workers protested against poor working conditions and delays in the payment of their wages. The group gathered near the hospital and urged authorities to pay the debt. [size=no report]",0,1643051857,COL
8804072,170,COL9746,9746,"17 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Labour Group (Colombia)",6,60,"South America",Colombia,Bolivar,Cantagallo,,Cantagallo,7.3783,-73.9147,1,"Vanguardia Liberal",National,"On 17 January 2022, in Cantagallo (Bolivar), residents protested against the failure of a local petroleum company to comply with some of the agreements reached with the community, which include environmental, work, social and goods, and services issues. The group particularly complained about the lack of local labor recruitment by blocking access to the petroleum field. [size=no report]",0,1643662936,COL
8785505,170,COL9643,9643,"14 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,"Punta de Canoa",10.5564,-75.5002,1,"El Universal (Colombia)",National,"On 14 January 2022, in Punta de Canoa (Bolivar), residents protested to demand improvement in the infrastructure and equipment of the Arroyo de Piedra school. They also demanded the presence of the secretary of education. [size=no report]",0,1642439699,COL
8785591,170,COL9647,9647,"14 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Health Workers (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Cucuta,,Cucuta,7.8939,-72.5078,1,"La Opinion (Colombia)",Subnational,"On 14 January 2022, in Cucuta (Norte de Santander), health workers protested outside the mayor's office to demand being exempted from the measures restricting the movement of vehicles in the city. [size=no report]",0,1642439699,COL
8785481,170,COL9638,9638,"13 January 2022",2022,2,Protests,"Peaceful protest","Protesters (Colombia)","Wayuu Indigenous Group (Colombia)",6,60,"South America",Colombia,"La Guajira",Uribia,,"Cabo de la Vela",12.1978,-72.1453,2,"El Heraldo (Colombia)",National,"Around 13 January 2022 (as reported), near Cabo de la Vela town (La Guajira), members of the Wayuu indigenous community protested in the wind farm Guajira 1 to demand a consultation with the community about the project, which they claim is located in their ancestral territory. [size=no report]",0,1642439699,COL
8785696,170,COL9641,9641,"13 January 2022",2022,2,Protests,"Peaceful protest","Protesters (Colombia)","Farmers (Colombia); Labour Group (Colombia)",6,60,"South America",Colombia,Santander,Velez,,Velez,6.0123,-73.6729,2,"Vanguardia Liberal",Subnational,"Around 13 January 2022 (as reported), in Velez municipality (Santander), farmers and truck drivers blocked different parts of the road that leads to Barbosa and Velez towns to protest against the bad condition of the rural roads and to demand improvements. [size=no report]",0,1642439699,COL
8785462,170,COL9630,9630,"12 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,"El Colombiano",Subnational,"On 12 January 2022, in Medellin (Antioquia), some 25 family members of the 14 children who were victims of sexual violence in a kindergarten last year protested n the Alpujarra sector, to demand justice and reject the way in which the judicial process is being carried out. [size=some 25]",0,1642439699,COL
8785370,170,COL9628,9628,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Sucre,Sincelejo,,Sincelejo,9.3023,-75.3955,1,"El Heraldo (Colombia); El Universal (Colombia)",National,"On 11 January 2022, in Sincelejo (Sucre), some 50 members of animal rights organizations protested to demand the mayor's office the non-authorization of bullfights for the upcoming regional festivities at the end of January. [size=some 50]",0,1642439698,COL
8785478,170,COL9618,9618,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Teusaquillo",4.6411,-74.0857,1,"El Espectador",National,"On 11 January 2022, in Bogota - Teusaquillo (Bogota, D.C.), public transportation users blocked a Transmilenio road to protest against the raise in the public transportation fares. [size=no report]",0,1642439699,COL
8785496,170,COL9619,9619,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Tunjuelito",4.5564,-74.1224,1,"El Tiempo (Colombia)",National,"On 11 January 2022, in Bogota - Tunjuelito (Bogota, D.C.), people protested against the raise in the public transportation fares in the Portal Tunal sector. [size=no report]",0,1642439699,COL
8785493,170,COL9614,9614,"09 January 2022",2022,2,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,"Valle del Cauca",Cali,,"Santiago de Cali",3.4376,-76.519,1,"El Tiempo (Colombia)",National,"Around 9 January 2022 (as reported), in Santiago de Cali (Valle del Cauca), scores of people gather to protest in rejection to the bomb attack against police officers (coded separately) which happened days before. They also demanded the cessation of violence and reconciliation. [size=scores]",0,1642439699,COL
8785473,170,COL9606,9606,"08 January 2022",2022,2,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,"El Diario (Colombia)",Subnational,"Around 8 January 2022 (as reported), in Pereira (Risaralda), a group of people protested against the raise of the public transportation fares in the Cuba sector. [size=no report]",0,1642439699,COL
8785501,170,COL9602,9602,"08 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Baru,10.1425,-75.6835,1,"El Universal (Colombia)",National,"On 8 January 2022, in Baru (Bolivar), residents of neighboring towns blocked the access bridge to the island to protest against the lack of water and electricity services. They also complained that the potable water tank is in bad condition. [size=no report]",0,1642439699,COL
8785589,170,COL9605,9605,"08 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Health Workers (Colombia); Labour Group (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Ocana,,Ocana,8.2475,-73.3558,1,"La Opinion (Colombia)",Subnational,"On 8 January 2022, in Ocana (Norte de Santander), health and other services workers of the Emiro Quintero Canizares Regional Hospital protested in front of the hospital. They demanded the resignation of the scientific sub-director, rejected the lack of hospital supplies and medications, and the non-payment of salaries. [size=no report]",0,1642439699,COL
8702520,170,COL9590,9590,"07 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Labour Group (Colombia); Health Workers (Colombia); CUT: Central Union of Workers",6,60,"South America",Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,"El Colombiano",Subnational,"On 7 January 2022, in Medellin (Antioquia), health and administrative workers of the General Hospital protested against the outsourcing process and the pressures they have been receiving from hospital's management to accept it. They also protested to demand the payment of the coronavirus bonus and complained that several people are working without a formal contract. In the protest, were also present CUT and SINTRAMETRO union members. [size=no report]",0,1641855744,COL
8783202,170,COL9591,9591,"07 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,1,"El Universal (Colombia); El Heraldo (Colombia)",International,"On 7 January 2022, in Cartagena (Bolivar), about 70 motorcycle drivers protested in the Manga sector in rejection of the mayor's office decree that stipulates the restrictive measures on the circulation of motorcycles. Protesters claimed that the mayor's office did not take their proposals into account. [size=about 70]",0,1642167859,COL
8794427,170,COL9657,9657,"07 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)","Wayuu Indigenous Group (Colombia)",6,60,"South America",Colombia,"La Guajira",Uribia,,"Cabo de la Vela",12.1978,-72.1453,2,"El Tiempo (Colombia)",National,"On 7 January 2022, near Cabo de la Vela (La Guajira), Wayuu indigenous communities protested against the construction of a wind farm in indigenous reserve areas. The group alleged that the company did not comply with prior consultation with the community that owns the area. The protests have lasted until at least 16 January. [size=no report]",0,1643051857,COL
8702580,170,COL9584,9584,"06 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,"El Heraldo (Colombia)",National,"On 6 January 2022, in Barranquilla (Colombia), a group of parents protested in front of the health care provider Coomeva to demand a better service for their children and disabled people. [size=no report]",0,1641855744,COL
8783221,170,COL9585,9585,"06 January 2022",2022,1,Riots,"Violent demonstration","Rioters (Colombia)","Labour Group (Colombia)",5,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Usme",4.4725,-74.1264,1,"El Espectador; El Tiempo (Colombia)",International,"On 6 January 2022, in Bogota - Usme (Bogota, D.C.), for the second day in a row, bus drivers demonstrated in the Yomasa neighborhood against the cancellation of some bus routes in the south of the city which has affected their income. People also demonstrated against the raise in the public transportation fares. Demonstrators clashed with ESMAD forces throwing rocks and Molotov bombs. Three officers were injured and 20 people arrested. [size=no report]",0,1642167859,COL
