event_date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,admin1,admin2,admin3,location,source_scale,notes,fatalities
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Risaralda,Dosquebradas,,Dosquebradas,National,"On 19 May 2021, in Dosquebradas, Risaralda department, citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Farmers (Colombia); Students (Colombia),6,,,0,60,Boyaca,Santana,,Santana,National,"On 19 May 2021, in Santana, Putumayo department, farmers, students, and other citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=no report]",0
19-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,"Bogota, D.C.","Bogota, D.C.",,Bogota,National,"Around 19 May 2021 (between 19 - 20 May), in Bogota, Bogota, D.C., hooded rioters threw sticks and stones against ESMAD police officers that were accompanying a demonstration. Officers responded with water canons and tear gas. Videos circulating on social media show that ESMAD attacked women with stunners in the frontline of the march. The demonstration was part of ongoing nationwide anti-government movement called by the National Strike Committee too demand health, education, and security reforms, among other issues. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Huila,Neiva,,Neiva,National,"On 19 May 2021, in Neiva, Huila department, citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Magdalena,Sitionuevo,,Palermo,National,"On 19 May 2021, in Palermo, Sitionuevo municipality, Magdalena department, citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. Protesters gathered to march towards Barranquilla. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Farmers (Colombia); Labour Group (Colombia); Students (Colombia); Teachers (Colombia); Kankuamo Indigenous Group (Colombia),6,,,0,60,Cesar,Valledupar,,Valledupar,National,"On 19 May 2021, in Valledupar, Cordoba department, hundreds of people, including farmers, workers, students, teachers, and Kankuamo indigenous people, participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. Protesters marched through the city. [size=hundreds]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,La Guajira,Riohacha,,Riohacha,National,"On 19 May 2021, in Riohacha, La Guajira department, citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. Protesters marched through the city. [size=no report]",0
19-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,Antioquia,Caldas,,Caldas,National,"Around 19 May 2021 (between 19 - 20 May), in Caldas, Antioquia, rioters and ESMAD officers clashed in an anti-government demonstration as part of the ongoing nationwide anti-government movement called by the National Strike Committee. They demonstrated against a tax reform, and also to demand improvements in health, education, and security. They also called for an end to police brutality against demonstrators. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labour Group (Colombia); Students (Colombia),6,,,0,60,Bolivar,Cartagena de Indias,,Cartagena,National,"On 19 May 2021, in Cartagena, Bolivar department, students, workers, and other citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=no report]",0
19-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee; Labour Group (Colombia); Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,Atlantico,Barranquilla,,Barranquilla,National,"On 19 May 2021, in Barranquilla, Atlantico, workers, students, and other citizens participated in an anti-government demonstration organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, demonstrators rallied against the increasing number of reports on police brutality across the country. There were reports of clashes with ESMAD police forces, but no particular episode was mentioned. Five people were injured in the clashes. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,"Bogota, D.C.","Bogota, D.C.",,Bogota - Bosa,National,"On 19 May 2021, in Bogota - Bosa, Bogota, D.C., at least 200 citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=at least 200]",0
19-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,"Bogota, D.C.","Bogota, D.C.",,Bogota - San Cristobal,National,"Around 19 May 2021 (between 19 - 20 May), near Bogota - San Cristobal, Bogota, D.C., rioters vandalized private establishments during anti-government demonstrations called by the National Strike Committee in Portal 20 de Julio bus station. ESMAD officers clashed with the participants and people dispersed towards Suba and Americas districts. They demonstrated against a tax reform, and also to demand improvements in health, education, and security. They also called for an end to police brutality against demonstrators. [size=no report]",0
19-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,"Bogota, D.C.","Bogota, D.C.",,Bogota - Chapinero,National,"On 19 May 2021, in Bogota - Chapinero, Bogota, D.C., at least 800 citizens participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. The group gathered in the Heroes monument. [size=at least 800]",0
